KPFN,PANAMA CITY-BAY CO INTL,30.212,-85.6829
KPGA,PAGE MUN,36.9259,-111.4484
KPGD,CHARLOTTE CO,26.9198,-81.9904
KPGM,PORT GRAHAM,59.3482,-151.8315
KPGR,KIRK FIELD,36.0595,-90.512
KPGV,PITT-GREENVILLE,35.6351,-77.3854
KPHD,CLEVER,40.4709,-81.4195
KPHF,NEWPORT NEWS/WILLIAMSBURG I,37.1318,-76.4929
KPHG,PHILLIPSBURG MUNI,39.7345,-99.3215
KPHH,SWINNIE,33.4518,-79.5262
KPHK,PALM BEACH CO GLADES,26.7857,-80.6934
KPHL,PHILADELPHIA INTL,39.8723,-75.2409
KPHN,ST CLAIR CO INTL,42.9109,-82.5287
KPHP,PHILIP,44.0484,-101.599
KPHQ,SNOW,42.6665,-70.8532
KPHT,HENRY CO,36.3359,-88.3845
KPHX,PHOENIX SKY HARBOR INTL,33.4343,-112.0115
KPIA,GREATER PEORIA REGL,40.6643,-89.6932
KPIB,HATTIESBURG-LAUREL REGL,31.467,-89.337
KPIE,ST PETERSBURG-CLEARWATER IN,27.9101,-82.6873
KPIH,POCATELLO REGL,42.9098,-112.5959
KPIL,PORT ISABEL-CAMERON CO,26.1662,-97.3459
KPIM,HARRIS CO,32.8407,-84.8823
KPIP,PILOT POINT,57.5632,-157.5584
KPIR,PIERRE REGL,44.3826,-100.2859
KPIT,PITTSBURGH INTL,40.4915,-80.2329
KPJY,PINCKNEYVILLE-DU QUOIN,37.9779,-89.3604
KPKA,NAPASKIAK,60.7037,-161.7768
KPKB,MID-OHIO VALLEY REGL,39.3451,-81.4393
KPKD,PARK RAPIDS MUN-KONSHOK,46.9007,-95.0732
KPKF,PARK FALLS MUN,45.9559,-90.4245
KPKV,CALHOUN CO,28.6532,-96.6826
KPLB,PLATTSBURGH,44.6798,-73.5257
KPLD,PORTLAND MUN,40.4507,-84.9901
KPLK,CLARK,36.6259,-93.229
KPLN,PELLSTON REGL APT OF EMMET ,45.5709,-84.7968
KPLR,ST CLAIR CO,33.5587,-86.249
KPMB,PEMBINA MUNI,48.9426,-97.2407
KPMD,PALMDALE REGL/USAF PLANT 42,34.6293,-118.0845
KPMH,GREATER PORTSMOUTH REGL,38.8404,-82.8473
KPMP,POMPANO BEACH,26.247,-80.1109
KPMU,PANOLA CO,34.3634,-89.8929
KPMV,PLATTSMOUTH MUN,40.9484,-95.9173
KPMX,METROPOLITAN,42.2232,-72.3115
KPMZ,PLYMOUTH MUN,35.8107,-76.7584
KPNA,WENZ,42.7973,-109.8109
KPNC,PONCA CITY REGL,36.7318,-97.0998
KPNE,NORTHEAST PHILADELPHIA,40.082,-75.0107
KPNM,PRINCETON MUNI,45.5598,-93.6082
KPNN,PRINCETON MUN,45.2007,-67.5643
KPNS,PENSACOLA REGL,30.4734,-87.1865
KPNT,PONTIAC MUN,40.9245,-88.624
KPOB,POPE AFB,35.1709,-79.0145
KPOC,BRACKETT FIELD,34.0923,-117.7868
KPOE,POLK AAF,31.0448,-93.1915
KPOF,POPLAR BLUFF MUN,36.774,-90.3248
KPOH,POCAHONTAS MUN,42.7429,-94.6473
KPOU,DUTCHESS CO,41.6265,-73.8843
KPOY,POWELL MUN,44.867,-108.7934
KPPA,PERRY LEFORS,35.6129,-100.9962
KPPC,PROSPECT CREEK,66.8129,-150.6437
KPPF,TRI-CITY,37.3307,-95.5062
KPPO,LA PORTE MUN,41.5723,-86.7345
KPPQ,PITTSFIELD PENSTONE MUN,39.6395,-90.7793
KPQI,NORTHERN MAINE REGL AT PRES,46.689,-68.0448
KPQL,TRENT LOTT INTL,30.4629,-88.5293
KPQN,PIPESTONE MUN,43.9832,-96.3004
KPRB,PASO ROBLES MUN,35.6729,-120.627
KPRC,LOVE,34.6545,-112.4195
KPRG,EDGAR COUNTY,39.6998,-87.6776
KPRN,MAC CRENSHAW MEML,31.8457,-86.6107
KPRO,PERRY MUN,41.8279,-94.1598
KPRX,COX,33.6365,-95.4507
KPRZ,PORTALES MUN,34.1454,-103.4104
KPSB,MID-STATE,40.8843,-78.0873
KPSC,TRI-CITIES,46.2645,-119.119
KPSF,PITTSFIELD MUN,42.4268,-73.2929
KPSK,NEW RIVER VALLEY,37.1373,-80.6784
KPSM,PORTSMOUTH INTL AT PEASE,43.0779,-70.8232
KPSN,PALESTINE MUN,31.7795,-95.7062
KPSO,STEVENS,37.2862,-107.0559
KPSP,PALM SPRINGS INTL,33.8295,-116.5068
KPSX,PALACIOS MUN,28.7276,-96.2509
KPTB,DINWIDDIE CO,37.1837,-77.5073
KPTD,POTSDAM MUN,44.6768,-74.9484
KPTG,LEE CO,36.7462,-83.037
KPTK,OAKLAND CO INTL,42.6657,-83.4195
KPTN,WILLIAMS MEML,29.7095,-91.339
KPTS,ATKINSON MUN,37.4495,-94.7312
KPTT,PRATT INDUSTRIAL,37.7026,-98.747
KPTV,PORTERVILLE MUN,36.0295,-119.0626
KPTW,POTTSTOWN LIMERICK,40.2395,-75.5565
KPUB,PUEBLO MEML,38.289,-104.4965
KPUC,CARBON CO REGL/DAVIS,39.614,-110.7515
KPUJ,PAULDING CO REGL,33.912,-84.9407
KPUO,PRUDHOE BAY,70.2518,-148.3429
KPUW,PULLMAN/MOSCOW REGL,46.7437,-117.1095
KPVB,PLATTEVILLE MUN,42.6893,-90.4443
KPVC,PROVINCETOWN MUN,42.072,-70.2215
KPVD,PROVIDENCE GREEN STATE,41.724,-71.4282
KPVE,BEECH RIVER REGL,35.6562,-88.1954
KPVF,PLACERVILLE,38.7243,-120.7532
KPVG,HAMPTON ROADS,36.7801,-76.4487
KPVJ,PAULS VALLEY MUN,34.7095,-97.2234
KPVU,PROVO MUN,40.2193,-111.7234
KPVW,HALE CO,34.1682,-101.7173
KPVZ,CASEMENT,41.7334,-81.2193
KPWA,WILEY POST,35.5345,-97.647
KPWC,PINE RIVER REGL,46.7251,-94.3834
KPWD,SHER-WOOD,48.7904,-104.5337
KPWG,MC GREGOR EXECUTIVE,31.4848,-97.3165
KPWK,CHICAGO EXECUTIVE,42.1143,-87.9015
KPWM,PORTLAND INTL,43.6462,-70.3093
KPWT,BREMERTON NATL,47.4901,-122.7648
KPXE,PERRY-HOUSTON CO,32.5107,-83.7673
KPXK,PAXSON,63.0245,-145.5004
KPYG,PAGELAND,34.7423,-80.3451
KPYM,PLYMOUTH MUN,41.9098,-70.7287
KPYP,CENTRE-PIEDMONT-CHEROKEE CO,34.0898,-85.6101
KPYX,PERRYTON OCHILTREE CO,36.4129,-100.7515
KPZQ,PRESQUE ISLE CO,45.407,-83.8129
KQ8,MCARTHUR RIVER,57.7648,-105.0268
KQ9,PINE DOCK,51.6198,-96.8132
KR3,STE ROSE DU LAC,51.0418,-99.4951
KR47,RUHE'S,41.1023,-84.0598
KR5,METZ,50.7282,-104.9668
KR7,GABRIELLE FARM,49.7832,-100.9568
KR9,OUTLOOK,51.4668,-107.0368
KRAC,BATTEN,42.7612,-87.814
KRAL,RIVERSIDE MUN,33.9518,-117.4451
KRAP,RAPID CITY REGL,44.0454,-103.0573
KRBD,DALLAS EXECUTIVE,32.6809,-96.8682
KRBE,ROCK COUNTY,42.5718,-99.5743
KRBG,ROSEBURG REGL,43.2387,-123.3557
KRBL,RED BLUFF MUN,40.1507,-122.2523
KRBM,ROBINSON AAF,34.8501,-92.3001
KRBW,LOWCOUNTRY REGL,32.9209,-80.6407
KRCA,ELLSWORTH AFB,44.1451,-103.1034
KRCE,CLARENCE E PAGE MUN,35.4882,-97.8234
KRCK,COFFIELD REGL,30.6315,-96.9895
KRCR,FULTON CO,41.0657,-86.1818
KRCT,REED CITY/NARTRON FIELD,43.9062,-85.5168
KRCX,RUSK CO,45.4982,-91.0018
KRCZ,RICHMOND CO,34.8909,-79.759
KRDD,REDDING MUN,40.509,-122.2934
KRDG,READING REGL/SPAATZ,40.3784,-75.9651
KRDK,RED OAK MUN,41.0109,-95.2587
KRDM,ROBERTS,44.254,-121.1498
KRDR,GRAND FORKS AFB,47.9612,-97.4007
KRDU,RALEIGH-DURHAM INTL,35.8776,-78.7873
KRDV,RED DEVIL,61.7876,-157.3479
KRED,RED LODGE,45.1873,-109.2673
KREE,REESE AFB,33.5965,-102.0423
KREI,REDLANDS MUNI,34.0851,-117.1537
KREO,ROME STATE,42.5776,-117.8854
KRFD,CHICAGO/ROCKFORD INTL,42.1954,-89.097
KRFG,ROOKE,28.2934,-97.3232
KRFK,ROLLANG FIELD,32.9543,-90.8459
KRGK,RED WING REGL,44.5893,-92.4848
KRHI,RHINELANDER-ONEIDA CO,45.6312,-89.4673
KRHP,ANDREWS-MURPHY,35.1951,-83.8629
KRHV,REID-HILLVIEW,37.3329,-121.8198
KRIC,RICHMOND INTL,37.5051,-77.3195
KRID,RICHMOND MUN,39.757,-84.8429
KRIF,RICHFIELD MUN,38.7365,-112.099
KRIL,GARFIELD CO REGL,39.5262,-107.727
KRIR,FLABOB,33.9895,-117.4107
KRIU,RANCHO MURIETA,38.4887,-121.1023
KRIV,MARCH ARB,33.8807,-117.2595
KRIW,RIVERTON REGL,43.0643,-108.4598
KRKD,KNOX CO REGL,44.0601,-69.0993
KRKP,ARANSAS CO,28.0868,-97.0445
KRKR,ROBERT S KERR,35.0215,-94.6212
KRKS,ROCK SPRINGS-SWEETWATER,41.5943,-109.0651
KRKW,ROCKWOOD MUN,35.922,-84.6895
KRLD,RICHLAND,46.3057,-119.3043
KRME,GRIFFISS INTL,43.2337,-75.407
KRMG,RUSSELL,34.3507,-85.1587
KRMN,STAFFORD REGL,38.3982,-77.4554
KRMP,RAMPART,65.5079,-150.1429
KRMY,BROOKS,42.2512,-84.9554
KRNC,WARREN CO MEML,35.6987,-85.8437
KRND,RANDOLPH AFB,29.529,-98.2779
KRNH,NEW RICHMOND REGL,45.1476,-92.539
KRNM,RAMONA,33.0393,-116.9151
KRNO,RENO/TAHOE INTL,39.499,-119.7682
KRNT,RENTON MUN,47.4932,-122.2157
KRNV,CLEVELAND MUN,33.7609,-90.7579
KROA,ROANOKE REGL/WOODRUM,37.3254,-79.9754
KROC,GREATER ROCHESTER INTL,43.1187,-77.6723
KROG,ROGERS MUN-CARTER,36.3723,-94.107
KROS,RUSH CITY REGL,45.6979,-92.9529
KROW,ROSWELL INTL AIR CENTER,33.3015,-104.5307
KROX,ROSEAU MUN,48.8559,-95.697
KRPB,BELLEVILLE MUN,39.8179,-97.6595
KRPD,RICE LAKE REGL-CARL'S,45.4201,-91.7732
KRPH,GRAHAM MUN,33.1107,-98.5548
KRPX,ROUNDUP,46.4748,-108.5434
KRQB,ROBEN-HOOD,43.7226,-85.504
KRQE,WINDOW ROCK,35.652,-109.0673
KRQO,EL RENO REGL,35.4726,-98.0057
KRRL,MERRILL MUN,45.199,-89.7129
KRRQ,ROCK RAPIDS MUN,43.452,-96.1798
KRRT,WARROAD INTL MEMORIAL,48.9415,-95.3484
KRSH,RUSSIAN MISSION,61.7851,-161.319
KRSL,RUSSELL MUN,38.8715,-98.8115
KRSN,RUSTON REGL,32.5145,-92.5884
KRST,ROCHESTER INTL,43.9082,-92.5001
KRSV,ROBINSON MUN,39.0159,-87.6498
KRSW,SOUTHWEST FLORIDA INTL,26.5362,-81.7551
KRTN,RATON MUN/CREWS,36.7415,-104.502
KRTS,RENO/STEAD,39.6682,-119.8765
KRUE,RUSSELLVILLE REGL,35.259,-93.0932
KRUG,RUGBY MUN,48.3904,-100.0243
KRUQ,ROWAN CO,35.6459,-80.5204
KRUT,RUTLAND - SOUTHERN VERMONT ,43.5298,-72.9495
KRVJ,REIDSVILLE,32.059,-82.1518
KRVL,MIFFLIN CO,40.6773,-77.6268
KRVN,HAWKINS CO,36.4576,-82.8851
KRVS,JONES JR,36.0395,-95.9845
KRWF,REDWOOD FALLS MUN,44.547,-95.082
KRWI,ROCKY MOUNT-WILSON REGL,35.8562,-77.8918
KRWL,RAWLINS MUN/HARVEY,41.8057,-107.1998
KRWN,ARENS,41.0923,-86.6129
KRXE,REXBURG-MADISON CO,43.834,-111.8051
KRXW,NRC,46.2873,-89.2765
KRYM,RAY S MILLER AAF,46.0912,-94.3604
KRYN,RYAN,32.142,-111.1745
KRYV,WATERTOWN MUN,43.1695,-88.7232
KRYY,COBB CO-MC COLLUM,34.0132,-84.597
KRZL,JASPER CO,40.9479,-87.1826
KRZN,BURNETT CO,45.8226,-92.3726
KRZT,ROSS CO,39.4404,-83.0232
KRZZ,HALIFAX CO,36.4393,-77.7093
KS01,CONRAD,48.1662,-111.9857
KS02,WRIGHT INTL,39.4082,-102.0212
KS03,LENORA MUN,39.6293,-100.0154
KS04,PLAINVILLE,39.1943,-99.3034
KS05,VAN-PAK,39.832,-99.5687
KS06,TOWNSEND,38.7918,-95.2765
KS07,STOCKTON MUN,39.377,-99.2951
KS08,FISHER,37.9918,-97.6565
KS09,SOLOMON VALLEY AIRPARK,39.114,-97.6832
KS10,FLYING R.N.,37.8598,-97.2459
KS12,JENKINSON,37.364,-100.4712
KS13,ALBERS,37.6582,-97.7745
KS14,SCHOOLCRAFT,38.4168,-95.5168
KS15,PRIVATE FARM PROPERTY,37.7793,-97.0545
KS16,CURTIS,37.8565,-97.2698
KS17,TWIN LAKES,33.6426,-81.8737
KS18,SILLS AIR PARK,37.6668,-97.017
KS19,FLYING H RANCH,37.6245,-97.0962
KS20,BRADY-PIPPIN,37.7195,-97.049
KS21,SUNRIVER,43.8809,-121.4512
KS22,NORTHERNS,39.112,-94.9559
KS23,OVERMILLER,39.9118,-98.6657
KS24,SANDUSKY COUNTY REGIONAL,41.2918,-83.0459
KS25,LUCAS,37.4184,-101.5582
KS26,HORTTOR,38.1779,-95.0029
KS27,BOVINAIR,39.0626,-94.9445
KS28,BELCHER,38.8684,-97.9379
KS29,RUCKER BURDETT,38.1876,-99.534
KS32,RANDS,37.4265,-97.2695
KS33,CITY-COUNTY,44.674,-121.1626
KS34,RUCKER,37.5751,-97.492
KS35,BLOSSER FIELD,39.5537,-97.6418
KS36,WAMSLEY FIELD,37.4265,-97.6379
KS37,ALEXANDER RANCH,38.679,-96.4932
KS39,PRINEVILLE,44.292,-120.9115
KS40,OLSON AERODROME,37.5234,-97.1984
KS41,ZIGGY CARLINE,37.5043,-94.8268
KS42,SPRINGER MUNI,36.3204,-104.6226
KS43,STRAFUSS,39.504,-95.4709
KS44,BOB FALER,37.3001,-95.9004
KS45,MICHAEL'S,38.8295,-95.2668
KS46,OLSON FIELD,37.6945,-95.2293
KS47,CONVERSE FARM,38.7668,-96.107
KS48,MOORE FIELD,37.7882,-98.8498
KS49,WILKENS,38.5932,-100.6134
KS51,MEITL,39.5898,-100.4287
KS52,METHOW VALLEY STATE,48.4304,-120.1512
KS53,BONNER FIELD,37.4334,-95.9168
KS55,R J C FARMS INC,38.2154,-101.0032
KS57,WITHAM,38.6984,-95.3004
KS58,FOSTER FIELD,37.8698,-96.6468
KS59,LIBBY,48.2904,-115.4929
KS61,YODER AIRPARK,37.6595,-97.6295
KS62,NATIONAL,37.912,-95.3504
KS63,MILLER FARM,37.6582,-97.5587
KS64,ECK FIELD,37.6957,-97.5393
KS65,LAKE WALTANNA,37.5918,-97.617
KS66,BEESLEY FARMS,38.8182,-100.4554
KS67,NAMPA MUNI,43.5854,-116.5307
KS68,LIL BIRD,37.8793,-97.3104
KS69,EMMERSON,37.9315,-94.6426
KS70,KAYPOD,37.2515,-97.9545
KS71,BOB PARK,37.3029,-97.9643
KS72,GRAHAM FARMS,38.2998,-95.4398
KS73,STECKLEIN OIL COMPANY,38.764,-99.2643
KS75,SOMMERS,39.8668,-95.3334
KS76,SUNFLOWER AERODROME,37.9265,-97.9062
KS77,JOHNS,37.3998,-101.767
KS78,SVOBODA,38.6982,-94.7187
KS80,IDAHO COUNTY,45.9426,-116.1329
KS81,INDIAN CREEK USFS,44.7573,-115.1145
KS83,KELLOGG/SHOSHONE COUNTY,47.547,-116.1998
KS84,BLASER'S,39.2707,-94.9879
KS85,FOX FIRE,38.7334,-95.102
KS86,ARROW B RANCH,38.7043,-101.4212
KS87,SUPREME FEEDERS,37.2598,-100.9065
KS88,CROSSWIND AIRFIELD,38.5715,-94.7126
KS89,SOMERSET,38.5379,-94.7268
KS90,D'FIELD,39.2265,-95.1918
KS91,GODFREY,38.1095,-96.1154
KS92,SUNSHINE RANCH,39.3332,-96.7004
KS93,DICKSON /PVT/,38.6457,-95.9893
KS94,AMY,37.4668,-100.0004
KS95,ROBERTS AIR FIELD,37.9773,-98.4043
KS96,KENNEDY,37.4168,-100.0837
KS97,BROLLIER,37.3265,-101.1976
KS99,LAFLIN RANCH,39.3998,-96.6168
KSAA,SHIVELY,41.4448,-106.8234
KSAC,SACRAMENTO EXECUTIVE,38.5126,-121.4934
KSAD,SAFFORD REGL,32.8534,-109.6351
KSAF,SANTA FE MUN,35.617,-106.0893
KSAG,SAGWON,69.3662,-148.7029
KSAN,SAN DIEGO INTL,32.7334,-117.1895
KSAO,SALAMO,-9.6751,150.7832
KSAR,SPARTA COMMUNITY-HUNTER,38.149,-89.6987
KSAS,SALTON SEA,33.2415,-115.9526
KSAT,SAN ANTONIO INTL,29.5337,-98.4698
KSAV,SAVANNAH/HILTON HEAD INTL,32.1276,-81.202
KSAW,SAWYER INTL,46.3537,-87.3954
KSAZ,STAPLES MUN,46.3809,-94.8065
KSBA,SANTA BARBARA MUN,34.4262,-119.8415
KSBD,SAN BERNARDINO INTL,34.0954,-117.2348
KSBM,SHEBOYGAN CO MEML,43.7693,-87.8523
KSBN,SOUTH BEND REGL,41.7082,-86.3173
KSBO,EMANUEL CO,32.609,-82.3698
KSBP,SAN LUIS OBISPO CO REGL,35.2373,-120.6426
KSBS,STEAMBOAT SPRINGS BOB ADAMS,40.5162,-106.8662
KSBU,BLUE EARTH MUN,43.5954,-94.0929
KSBX,SHELBY,48.5407,-111.8712
KSBY,SALISBURY-OCEAN CITY WICOMI,38.3404,-75.5104
KSCB,SCRIBNER STATE,41.6129,-96.6284
KSCD,MERKEL SYLACAUGA MUN,33.1718,-86.3054
KSCH,SCHENECTADY CO,42.8523,-73.9287
KSCK,STOCKTON METRO,37.8943,-121.2382
KSCM,SCAMMON BAY,61.8445,-165.5657
KSCX,SCOTT MUN,36.4557,-84.5857
KSDA,SHENANDOAH MUN,40.7515,-95.4137
KSDF,LOUISVILLE INTL-STANDIFORD,38.174,-85.7365
KSDL,SCOTTSDALE,33.6229,-111.9104
KSDM,BROWN MUN,32.5723,-116.9801
KSDR,SAIDOR,-5.6168,146.4668
KSDY,SIDNEY-RICHLAND MUN,47.7068,-104.1926
KSEA,SEATTLE-TACOMA INTL,47.4498,-122.3118
KSEE,GILLESPIE,32.8262,-116.9723
KSEF,SEBRING REGL,27.4565,-81.3423
KSEG,PENN VALLEY,40.8204,-76.8637
KSEM,CRAIG,32.344,-86.9879
KSEP,CLARK MUN,32.2154,-98.1787
KSEQ,RANDOLPH AFB AUX,29.5634,-97.9201
KSER,FREEMAN MUN,38.9245,-85.9084
KSEZ,SEDONA,34.8484,-111.7884
KSFA,SAFIA,-9.5832,148.6332
KSFB,ORLANDO SANFORD INTL,28.7768,-81.2354
KSFD,WILEY,43.3907,-99.8426
KSFF,FELTS FIELD,47.6793,-117.3312
KSFM,SANFORD REGL,43.3937,-70.7079
KSFO,SAN FRANCISCO INTL,37.619,-122.3748
KSFQ,SUFFOLK EXECUTIVE,36.6823,-76.6018
KSFY,TRI-TOWNSHIP,42.0457,-90.1076
KSFZ,NORTH CENTRAL STATE,41.9207,-71.4912
KSGF,SPRINGFIELD-BRANSON NATL,37.2457,-93.3887
KSGH,SPRINGFIELD-BECKLEY MUN,39.8404,-83.8401
KSGJ,ST AUGUSTINE,29.9593,-81.3398
KSGR,SUGAR LAND REGIONAL,29.6223,-95.6565
KSGS,SOUTH ST PAUL MUN-FLEMIN,44.857,-93.0329
KSGT,STUTTGART MUN,34.5995,-91.5751
KSGU,ST GEORGE MUN,37.0907,-113.5932
KSHD,SHENANDOAH VALLEY REGL,38.2637,-78.8965
KSHG,SHUNGNAK,66.8893,-157.1504
KSHL,SHELDON MUN,43.2084,-95.8334
KSHN,SANDERSON,47.2334,-123.1476
KSHR,SHERIDAN CO,44.7693,-106.9804
KSHV,SHREVEPORT REGL,32.4465,-93.8257
KSHX,SHAGELUK,62.6951,-159.569
KSIF,ROCKINGHAM CO-SHILOH,36.4373,-79.8509
KSIK,SIKESTON MEMORIAL MUNI,36.8987,-89.5618
KSIV,SULLIVAN CO,39.1157,-87.4482
KSIY,SISKIYOU CO,41.7815,-122.4682
KSJB,SOMERSET,40.6259,-74.6704
KSJC,MINETA SAN JOSE INTL,37.3626,-121.929
KSJN,ST JOHNS INDUSTRIAL,34.5184,-109.3787
KSJT,SAN ANGELO REGL/MATHIS,31.3576,-100.4962
KSJX,BEAVER I,45.6923,-85.5662
KSKA,FAIRCHILD AFB,47.6151,-117.6557
KSKF,LACKLAND AFB (KELLY FLD ANN,29.3843,-98.5809
KSKI,SAC CITY MUN,42.379,-94.9795
KSKX,TAOS REGL,36.4582,-105.6723
KSKY,GRIFFING SANDUSKY,41.4334,-82.6523
KSLB,STORM LAKE MUN,42.5973,-95.2407
KSLC,SALT LAKE CITY INTL,40.7884,-111.9776
KSLE,MC NARY,44.9095,-123.0026
KSLG,SMITH FIELD,36.1987,-94.4893
KSLI,LOS ALAMITOS AAF,33.7901,-118.052
KSLJ,HAGLER AAF,31.179,-89.1965
KSLK,ADIRONDACK REGL,44.3854,-74.2062
KSLN,SALINA MUN,38.7909,-97.652
KSLO,SALEM-LECKRONE,38.6434,-88.964
KSLR,SULPHUR SPRINGS MUN,33.1598,-95.6212
KSMD,SMITH,41.1432,-85.1529
KSME,LAKE CUMBERLAND REGL,37.0534,-84.6157
KSMF,SACRAMENTO INTL,38.6954,-121.5907
KSMK,ST MICHAEL,63.4829,-162.0301
KSMN,LEMHI CO,45.1237,-113.8812
KSMO,SANTA MONICA MUNI,34.0109,-118.457
KSMS,SUMTER,33.9951,-80.3612
KSMU,SHEEP MOUNTAIN,61.812,-147.5068
KSMX,SANTA MARIA PUB/CAPT HANCOC,34.899,-120.4573
KSNA,JOHN WAYNE-ORANGE CO,33.6757,-117.8682
KSNH,SAVANNAH-HARDIN CO,35.1701,-88.2168
KSNK,WINSTON,32.6934,-100.9504
KSNL,SHAWNEE RGNL,35.3579,-96.9429
KSNS,SALINAS MUN,36.6629,-121.6062
KSNY,SIDNEY MUN/CARR,41.0998,-102.9848
KSOP,MOORE CO,35.2376,-79.3887
KSOV,SELDOVIA,59.4423,-151.704
KSOW,SHOW LOW REGL,34.2654,-110.0057
KSOY,SIOUX CENTER MUN,43.1332,-96.1876
KSPA,SPARTANBURG DOWNTOWN MEML,34.9157,-81.9565
KSPB,SCAPPOOSE INDUSTRIAL,45.7726,-122.8623
KSPF,BLACK HILLS-ICE,44.4804,-103.7829
KSPG,ALBERT WHITTED,27.7651,-82.627
KSPH,SPRINGHILL,32.9832,-93.4107
KSPI,ABRAHAM LINCOLN CAPITAL,39.8443,-89.6782
KSPS,SHEPPARD AFB/WICHITA FALLS ,33.9887,-98.4918
KSPW,SPENCER MUN,43.1654,-95.2029
KSPX,HOUSTON GULF,29.5084,-95.0512
KSPZ,SILVER SPRINGS,39.4029,-119.2512
KSQI,WHITESIDE CO-BITTORF,41.7429,-89.6762
KSQL,SAN CARLOS,37.5118,-122.2495
KSRB,UPPER CUMBERLAND REGL,36.0559,-85.5307
KSRC,SEARCY MUN,35.2107,-91.7376
KSRE,SEMINOLE MUN,35.2745,-96.6751
KSRQ,SARASOTA-BRADENTON INTL,27.3954,-82.5543
KSRR,SIERRA BLANCA REGL,33.4629,-105.5348
KSRV,STONEY RIVER 2,61.7898,-156.5882
KSSC,SHAW AFB,33.9726,-80.4707
KSSF,SAN ANTONIO-STINSON MUNI,29.3384,-98.4804
KSSI,MC KINNON,31.1518,-81.3912
KSSN,SENECA AAF,42.7162,-76.8832
KSSQ,SHELL LAKE MUN,45.7315,-91.9207
KSTC,ST CLOUD REGL,45.5465,-94.0598
KSTE,STEVENS POINT MUN,44.5451,-89.5304
KSTF,BRYAN,33.4332,-88.8487
KSTJ,ROSECRANS MEML,39.772,-94.9095
KSTK,STERLING MUNI,40.6104,-103.2676
KSTL,LAMBERT-ST LOUIS INTL,38.7487,-90.3701
KSTP,ST PAUL DOWNTOWN-HOLMAN,44.9345,-93.0604
KSTQ,STREATOR,41.1284,-88.802
KSTS,CHARLES M SCHULZ - SONOMA C,38.509,-122.8129
KSUA,WITHAM,27.1818,-80.2209
KSUC,SCHLOREDT,44.3873,-104.3976
KSUD,STROUD MUN,35.7876,-96.6584
KSUE,DOOR CO CHERRYLAND,44.8437,-87.4215
KSUN,FRIEDMAN MEML,43.5037,-114.2954
KSUS,SPIRIT OF ST LOUIS,38.662,-90.652
KSUT,BRUNSWICK CO,33.9293,-78.0751
KSUU,TRAVIS AFB,38.2626,-121.9276
KSUW,BONG,46.6895,-92.0945
KSUX,SIOUX GATEWAY/COL. BUD DAY ,42.4026,-96.3843
KSUZ,SALINE CO REGL,34.5904,-92.4793
KSVC,GRANT CO,32.6365,-108.1562
KSVE,SUSANVILLE MUN,40.3768,-120.5729
KSVH,STATESVILLE REGL,35.7648,-80.954
KSVN,HUNTER AAF,32.0101,-81.1457
KSVS,STEVENS VILLAGE,66.009,-149.0959
KSWD,SEWARD,60.1268,-149.4187
KSWF,STEWART INTL,41.504,-74.1048
KSWI,SHERMAN MUN,33.624,-96.5859
KSWO,STILLWATER REGL,36.1612,-97.0857
KSWT,SEWARD MUN,40.8654,-97.1093
KSWW,AVENGER,32.4673,-100.4665
KSXL,SUMMERSVILLE,38.2315,-80.8707
KSXP,SHELDON POINT,62.5207,-164.8479
KSXU,SANTA ROSA ROUTE 66,34.9357,-104.6426
KSYF,CHEYENNE CO MUN,39.7609,-101.7957
KSYI,BOMAR-SHELBYVILLE MUN,35.5593,-86.4423
KSYL,ROBERTS AAF,35.8151,-120.7437
KSYN,STANTON,44.4754,-93.0162
KSYR,SYRACUSE HANCOCK INTL,43.1112,-76.1062
KSYV,SYLVESTER,31.5584,-83.8957
KSZL,WHITEMAN AFB,38.7304,-93.5479
KSZN,SANTA CRUZ ISLAND,34.0607,-119.9151
KSZP,SANTA PAULA,34.347,-119.0612
KSZT,SANDPOINT,48.2995,-116.5601
KSZY,SIBLEY,35.2029,-88.4984
KT03,TUBA CITY,36.0968,-111.3845
KT16,RESERVE,33.6982,-108.8582
KT27,HORIZON,31.7195,-106.2479
KT30,PEARSALL-MCKINLEY FIELD,28.827,-99.114
KT55,DIMMIT MUNI,34.5593,-102.3257
KT65,WESLACO-MID VALLEY,26.1826,-97.9776
KT70,LAUGHLIN AFB AUX NR 1,29.1354,-100.4793
KT77,PRESIDIO LELY INTL,29.6409,-104.3618
KT82,GILLESPIE COUNTY,30.249,-98.9134
KT86,ZAPATA CO.,26.9729,-99.2545
KT88,COLORADO CITY,32.4759,-100.9209
KT89,CASTROVILLE MUNI,29.3479,-98.8532
KTAD,STOKES,37.2593,-104.3407
KTAN,TAUNTON MUN,41.8745,-71.0168
KTAP,TAPINI,-8.3668,146.9832
KTAZ,TAYLORVILLE MUN,39.5343,-89.3279
KTBL,TABUBIL,-5.2832,141.2168
KTBN,WAYNESVILLE-ST. ROBERT REGL,37.7415,-92.1407
KTBR,STATESBORO-BULLOCH CO,32.4826,-81.7368
KTCC,TUCUMCARI MUN,35.1829,-103.6032
KTCL,TUSCALOOSA REGL,33.2207,-87.6115
KTCM,MC CHORD AFB,47.1376,-122.4765
KTCS,TRUTH OR CONSEQUENCES MUN,33.237,-107.2718
KTCT,TAKOTNA,62.9926,-156.0682
